item_code,source_file,date,doc_no,rec_qty,iss_qty,balance,pdf_safety_stock,pdf_maximum_stock
SP-FK019,SP-FK019.pdf,08/02/2023,ISS-66020175,,2.0,34.0,10.0,50.0
SP-FK019,SP-FK019.pdf,01/03/2023,ISS-66030276,,2.0,32.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/03/2023,ISS-66030349,,4.0,28.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/05/2023,ISS-66050504,,2.0,26.0,10.0,50.0
SP-FK019,SP-FK019.pdf,17/05/2023,ISS-66050516,,2.0,24.0,10.0,50.0
SP-FK019,SP-FK019.pdf,16/06/2023,ISS-66060625,,4.0,20.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/07/2023,ISS-66070717,,2.0,18.0,10.0,50.0
SP-FK019,SP-FK019.pdf,12/09/2023,ISS-66090961,,2.0,16.0,10.0,50.0
SP-FK019,SP-FK019.pdf,19/09/2023,ISS-66090995,,2.0,14.0,10.0,50.0
SP-FK019,SP-FK019.pdf,30/10/2023,ISS-66101153,,2.0,12.0,10.0,50.0
SP-FK019,SP-FK019.pdf,18/11/2023,ISS-66111228,,2.0,10.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/12/2023,ISS-66121304,,2.0,8.0,10.0,50.0
SP-FK019,SP-FK019.pdf,14/12/2023,ISS-66121316,,2.0,6.0,10.0,50.0
SP-FK019,SP-FK019.pdf,19/12/2023,ISS-66121332,,2.0,4.0,10.0,50.0
SP-FK019,SP-FK019.pdf,05/01/2024,ISS-67010031,,2.0,2.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/01/2024,ISS-67010047,,2.0,0.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/03/2024,REC-24030041,100.0,,100.0,10.0,50.0
SP-FK019,SP-FK019.pdf,23/03/2024,ISS-67030312,,4.0,96.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/03/2024,ISS-67030313,,2.0,94.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/04/2024,ISS-67040399,,4.0,90.0,10.0,50.0
SP-FK019,SP-FK019.pdf,04/06/2024,ISS-67060568,,2.0,88.0,10.0,50.0
SP-FK019,SP-FK019.pdf,17/07/2024,ISS-67070771,,2.0,86.0,10.0,50.0
SP-FK019,SP-FK019.pdf,13/08/2024,ISS-67080839,,2.0,84.0,10.0,50.0
SP-FK019,SP-FK019.pdf,17/08/2024,ISS-67080860,,2.0,82.0,10.0,50.0
SP-FK019,SP-FK019.pdf,21/09/2024,ISS-67091038,,2.0,80.0,10.0,50.0
SP-FK019,SP-FK019.pdf,01/11/2024,ISS-67111263,,2.0,78.0,10.0,50.0
SP-FK019,SP-FK019.pdf,07/11/2024,ISS-67111283,,2.0,76.0,10.0,50.0
SP-FK019,SP-FK019.pdf,07/12/2024,ISS-67121411,,2.0,74.0,10.0,50.0
SP-FK019,SP-FK019.pdf,14/12/2024,ISS-67121450,,1.0,73.0,10.0,50.0
SP-FK019,SP-FK019.pdf,05/02/2025,ISS-68020132,,2.0,71.0,10.0,50.0
SP-FK019,SP-FK019.pdf,12/03/2025,ISS-68030269,,2.0,69.0,10.0,50.0
SP-FK019,SP-FK019.pdf,28/03/2025,ISS-68030353,,4.0,65.0,10.0,50.0
SP-FK019,SP-FK019.pdf,15/05/2025,ISS-68050554,,2.0,63.0,10.0,50.0
SP-FK019,SP-FK019.pdf,31/05/2025,ISS-68050641,,2.0,61.0,10.0,50.0
SP-FK019,SP-FK019.pdf,24/06/2025,ISS-68060765,,4.0,57.0,10.0,50.0
SP-FK019,SP-FK019.pdf,08/07/2025,ISS-68070812,,2.0,55.0,10.0,50.0
SP-FK019,SP-FK019.pdf,16/07/2025,ISS-68070849,,2.0,53.0,10.0,50.0
SP-FK019,SP-FK019.pdf,05/08/2025,ISS-68080920,,2.0,51.0,10.0,50.0
SP-FK019,SP-FK019.pdf,03/09/2025,ISS-68091016,,2.0,49.0,10.0,50.0
SP-FK019,SP-FK019.pdf,28/10/2025,ISS-68101242,,4.0,45.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/12/2025,ISS-68121415,,2.0,43.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/12/2025,ISS-68121416,,2.0,41.0,10.0,50.0
SP-FK019,SP-FK019.pdf,03/02/2026,ISS-69020122,,2.0,39.0,10.0,50.0
SP-FK020,SP-FK020.pdf,18/05/2020,REC-20050001,5.0,,5.0,5.0,10.0
SP-FK020,SP-FK020.pdf,03/09/2020,ISS-63090356,,1.0,4.0,5.0,10.0
SP-FK020,SP-FK020.pdf,20/11/2020,ISS-63110627,,1.0,3.0,5.0,10.0
SP-FK020,SP-FK020.pdf,02/04/2021,REC-21040062,10.0,,13.0,5.0,10.0
SP-FK020,SP-FK020.pdf,09/08/2021,ISS-64080743,,1.0,12.0,5.0,10.0
SP-FK020,SP-FK020.pdf,10/02/2025,ISS-68020151,,1.0,11.0,5.0,10.0
SP-FK020,SP-FK020.pdf,21/03/2025,ISS-68030320,,1.0,10.0,5.0,10.0
SP-FK020,SP-FK020.pdf,19/04/2025,ISS-68040443,,1.0,9.0,5.0,10.0
SP-FK020,SP-FK020.pdf,05/03/2026,ISS-69030226,,1.0,8.0,5.0,10.0
SP-FK021,SP-FK021.pdf,18/05/2020,REC-20050001,4.0,,4.0,1.0,5.0
SP-FK022,SP-FK022.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FK022,SP-FK022.pdf,12/06/2020,REC-20060047,2.0,,4.0,1.0,4.0
SP-FK022,SP-FK022.pdf,18/06/2020,ISS-63060093,,2.0,2.0,1.0,4.0
SP-FK023,SP-FK023.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,4.0
SP-FK023,SP-FK023.pdf,09/11/2021,ISS-64111087,,1.0,0.0,0.0,4.0
SP-FK023,SP-FK023.pdf,17/07/2023,REC-23070095,2.0,,2.0,0.0,4.0
SP-FK024,SP-FK024.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,10.0
SP-FK024,SP-FK024.pdf,20/08/2021,ISS-64080780,,1.0,2.0,2.0,10.0
SP-FK024,SP-FK024.pdf,25/10/2022,ISS-65101096,,2.0,0.0,2.0,10.0
SP-FK024,SP-FK024.pdf,24/07/2023,REC-23070103,10.0,,10.0,2.0,10.0
SP-FK024,SP-FK024.pdf,19/04/2025,ISS-68040443,,1.0,9.0,2.0,10.0
SP-FK025,SP-FK025.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FK026,SP-FK026.pdf,18/05/2020,REC-20050001,6.0,,6.0,2.0,10.0
SP-FK026,SP-FK026.pdf,21/07/2020,ISS-63070217,,1.0,5.0,2.0,10.0
SP-FK026,SP-FK026.pdf,02/04/2021,REC-21040054,10.0,,15.0,2.0,10.0
SP-FK026,SP-FK026.pdf,24/11/2022,ISS-65111234,,1.0,14.0,2.0,10.0
SP-FK026,SP-FK026.pdf,23/05/2024,ISS-67050531,,1.0,13.0,2.0,10.0
SP-FK026,SP-FK026.pdf,08/06/2024,ISS-67060587,,1.0,12.0,2.0,10.0
SP-FK026,SP-FK026.pdf,17/06/2024,ISS-67060624,,1.0,11.0,2.0,10.0
SP-FK026,SP-FK026.pdf,18/06/2024,ISS-67060623,,1.0,10.0,2.0,10.0
SP-FK026,SP-FK026.pdf,27/06/2024,ISS-67060665,,1.0,9.0,2.0,10.0
SP-FK026,SP-FK026.pdf,22/07/2024,ISS-67070791,,1.0,8.0,2.0,10.0
SP-FK026,SP-FK026.pdf,15/08/2024,ISS-67080853,,1.0,7.0,2.0,10.0
SP-FK026,SP-FK026.pdf,15/08/2024,ISS-67080854,,1.0,6.0,2.0,10.0
SP-FK026,SP-FK026.pdf,29/08/2024,ISS-67080935,,1.0,5.0,2.0,10.0
SP-FK026,SP-FK026.pdf,18/09/2024,ISS-67091022,,2.0,3.0,2.0,10.0
SP-FK026,SP-FK026.pdf,05/03/2025,REC-25030033,10.0,,13.0,2.0,10.0
SP-FK026,SP-FK026.pdf,25/03/2025,ISS-68030336,,1.0,12.0,2.0,10.0
SP-FK026,SP-FK026.pdf,03/02/2026,ISS-69020124,,2.0,10.0,2.0,10.0
SP-FK026,SP-FK026.pdf,03/02/2026,ISS-69020125,,2.0,8.0,2.0,10.0
SP-FK027,SP-FK027.pdf,18/05/2020,REC-20050001,9.0,,9.0,2.0,6.0
SP-FK028,SP-FK028.pdf,18/05/2020,REC-20050001,1.0,,1.0,2.0,4.0
SP-FK028,SP-FK028.pdf,12/06/2020,REC-20060045,2.0,,3.0,2.0,4.0
SP-FK028,SP-FK028.pdf,15/09/2020,ISS-63090390,,1.0,2.0,2.0,4.0
SP-FK028,SP-FK028.pdf,16/08/2023,ISS-66080823,,1.0,1.0,2.0,4.0
SP-FK029,SP-FK029.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,10.0
SP-FK030,SP-FK030.pdf,18/05/2020,REC-20050001,2.0,,2.0,2.0,4.0
SP-FK030,SP-FK030.pdf,12/12/2022,ISS-65121307,,1.0,1.0,2.0,4.0
SP-FK031,SP-FK031.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,4.0
SP-FK032,SP-FK032.pdf,18/05/2020,REC-20050022,8.0,,8.0,,
SP-FK032,SP-FK032.pdf,11/06/2025,ISS-68060702,,1.0,7.0,,
SP-FK033,SP-FK033.pdf,18/05/2020,REC-20050023,8.0,,8.0,,
SP-FK033,SP-FK033.pdf,19/05/2022,ISS-65050480,,1.0,7.0,,
SP-FK033,SP-FK033.pdf,11/06/2025,ISS-68060702,,1.0,6.0,,
SP-FK034,SP-FK034.pdf,18/05/2020,REC-20050024,4.0,,4.0,,
SP-FK034,SP-FK034.pdf,23/07/2020,ISS-63070226,,2.0,2.0,,
SP-FK034,SP-FK034.pdf,13/08/2020,ISS-63080283,,2.0,0.0,,
SP-FK034,SP-FK034.pdf,05/10/2020,REC-21020027,2.0,,2.0,,
SP-FK034,SP-FK034.pdf,06/02/2021,REC-21020028,4.0,,6.0,,
SP-FK034,SP-FK034.pdf,07/02/2021,ISS-64020207,,2.0,4.0,,
SP-FK034,SP-FK034.pdf,05/03/2021,ISS-64030242,,2.0,2.0,,
SP-FK034,SP-FK034.pdf,02/04/2021,REC-21040068,4.0,,6.0,,
SP-FK034,SP-FK034.pdf,04/10/2021,ISS-64100950,,2.0,4.0,,
SP-FK034,SP-FK034.pdf,21/12/2021,ISS-64121227,,2.0,2.0,,
SP-FK034,SP-FK034.pdf,07/08/2024,REC-24080114,2.0,,4.0,,
SP-FK034,SP-FK034.pdf,09/08/2024,ISS-67080836,,2.0,2.0,,
SP-FK034,SP-FK034.pdf,07/10/2024,REC-24100163,6.0,,8.0,,
SP-FK034,SP-FK034.pdf,13/03/2025,ISS-68030272,,2.0,6.0,,
SP-FK034,SP-FK034.pdf,10/04/2025,REC-25040048,1.0,,7.0,,
SP-FK034,SP-FK034.pdf,26/05/2025,REC-25050092,2.0,,9.0,,
SP-FK034,SP-FK034.pdf,02/06/2025,ISS-68060648,,1.0,8.0,,
SP-FK034,SP-FK034.pdf,16/07/2025,ISS-68070848,,1.0,7.0,,
SP-FK034,SP-FK034.pdf,21/08/2025,ISS-68080980,,2.0,5.0,,
SP-FK034,SP-FK034.pdf,06/09/2025,ISS-68091116,,2.0,3.0,,
SP-FK034,SP-FK034.pdf,27/09/2025,ISS-68091118,,2.0,1.0,,
SP-FK035,SP-FK035.pdf,18/05/2020,REC-20050025,2.0,,2.0,,
SP-FK036,SP-FK036.pdf,18/05/2020,REC-20050026,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,18/05/2020,REC-20050027,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,06/10/2020,ISS-63100455,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,28/10/2020,ISS-63100525,,1.0,0.0,,
SP-FK037,SP-FK037.pdf,29/04/2022,REC-22050046,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,03/05/2022,ISS-65050400,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,19/05/2022,ISS-65050481,,1.0,0.0,,
SP-FK037,SP-FK037.pdf,04/01/2023,REC-23010001,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,11/01/2023,ISS-66010038,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,01/03/2023,ISS-66030278,,1.0,0.0,,
SP-FK037,SP-FK037.pdf,30/09/2023,REC-23100137,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,05/10/2023,ISS-66101056,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,19/10/2023,ISS-66101116,,1.0,0.0,,
SP-FK037,SP-FK037.pdf,01/02/2024,REC-24020018,1.0,,1.0,,
SP-FK037,SP-FK037.pdf,01/02/2024,REC-24020019,1.0,,2.0,,
SP-FK037,SP-FK037.pdf,19/02/2024,ISS-67020158,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,11/03/2024,ISS-67030246,,1.0,0.0,,
SP-FK037,SP-FK037.pdf,02/11/2024,REC-24110186,2.0,,2.0,,
SP-FK037,SP-FK037.pdf,16/01/2025,ISS-68010057,,1.0,1.0,,
SP-FK037,SP-FK037.pdf,19/05/2025,REC-25050084,3.0,,4.0,,
SP-FK037,SP-FK037.pdf,20/05/2025,ISS-68121470,,1.0,3.0,,
SP-FK037,SP-FK037.pdf,03/12/2025,ISS-68121392,,1.0,2.0,,
SP-FK037,SP-FK037.pdf,12/05/2026,ISS-69050466,,1.0,1.0,,
SP-FK038,SP-FK038.pdf,18/05/2020,REC-20050002,1.0,,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,06/06/2020,REC-20060044,2.0,,3.0,2.0,4.0
SP-FK038,SP-FK038.pdf,09/07/2020,ISS-63070163,,1.0,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,15/09/2021,ISS-64090874,,1.0,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,29/04/2022,REC-22050046,2.0,,3.0,2.0,4.0
SP-FK038,SP-FK038.pdf,27/12/2022,ISS-65121361,,1.0,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,19/08/2023,ISS-66080838,,1.0,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,02/01/2024,ISS-67010001,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,01/02/2024,REC-24020018,1.0,,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,01/02/2024,REC-24020019,1.0,,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,19/02/2024,ISS-67020158,,1.0,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,31/05/2024,ISS-67050552,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,02/11/2024,REC-24110186,2.0,,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,13/11/2024,ISS-67111308,,1.0,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,21/11/2024,ISS-67111333,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,27/12/2024,REC-25010001,1.0,,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,23/01/2025,ISS-68010081,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,21/04/2025,REC-25040055,1.0,,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,22/04/2025,ISS-68040449,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,19/05/2025,REC-25050084,3.0,,3.0,2.0,4.0
SP-FK038,SP-FK038.pdf,26/05/2025,ISS-68050608,,1.0,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,11/06/2025,ISS-68060701,,1.0,1.0,2.0,4.0
SP-FK038,SP-FK038.pdf,30/10/2025,ISS-68121405,,1.0,0.0,2.0,4.0
SP-FK038,SP-FK038.pdf,15/12/2025,REC-25120226,2.0,,2.0,2.0,4.0
SP-FK038,SP-FK038.pdf,19/03/2026,REC-26030055,4.0,,6.0,2.0,4.0
SP-FK038,SP-FK038.pdf,12/05/2026,ISS-69050466,,1.0,5.0,2.0,4.0
SP-FK039,SP-FK039.pdf,06/06/2020,REC-20060044,1.0,,1.0,,
SP-FK039,SP-FK039.pdf,09/07/2020,ISS-63070164,,1.0,0.0,,
SP-FK040,SP-FK040.pdf,06/06/2020,REC-20060044,1.0,,1.0,,
SP-FK040,SP-FK040.pdf,22/09/2020,ISS-63090411,,1.0,0.0,,
SP-FK041,SP-FK041.pdf,12/06/2020,REC-20060045,2.0,,2.0,,
SP-FK041,SP-FK041.pdf,14/11/2020,ISS-63110595,,1.0,1.0,,
SP-FK042,SP-FK042.pdf,12/06/2020,REC-20060046,4.0,,4.0,,
SP-FK043,SP-FK043.pdf,12/06/2020,REC-20060046,4.0,,4.0,,
SP-FK043,SP-FK043.pdf,24/06/2020,ISS-63060107,,2.0,2.0,,
SP-FK044,SP-FK044.pdf,12/06/2020,REC-20060047,4.0,,4.0,,
SP-FK044,SP-FK044.pdf,17/06/2020,ISS-63060086,,4.0,0.0,,
SP-FK045,SP-FK045.pdf,12/06/2020,REC-20060045,2.0,,2.0,,
SP-FK046,SP-FK046.pdf,22/08/2020,REC-20080095,8.0,,8.0,,
SP-FK046,SP-FK046.pdf,28/08/2020,ISS-63080336,,8.0,0.0,,
SP-FK046,SP-FK046.pdf,16/10/2020,REC-20100125,8.0,,8.0,,
SP-FK046,SP-FK046.pdf,20/10/2020,ISS-63100493,,4.0,4.0,,
SP-FK046,SP-FK046.pdf,09/08/2024,ISS-67080837,,1.0,3.0,,
SP-FK046,SP-FK046.pdf,10/09/2024,ISS-67090994,,1.0,2.0,,
SP-FK046,SP-FK046.pdf,28/11/2024,ISS-67111368,,2.0,0.0,,
SP-FK046,SP-FK046.pdf,05/03/2025,REC-25030025,3.0,,3.0,,
SP-FK046,SP-FK046.pdf,21/03/2025,ISS-68030318,,2.0,1.0,,
SP-FK047,SP-FK047.pdf,05/10/2020,REC-20100113,1.0,,1.0,,
SP-FK047,SP-FK047.pdf,06/10/2020,ISS-63100457,,1.0,0.0,,
SP-FK047,SP-FK047.pdf,26/10/2020,REC-20100132,1.0,,1.0,,
SP-FK047,SP-FK047.pdf,26/11/2020,REC-20120156,1.0,,2.0,,
SP-FK047,SP-FK047.pdf,15/01/2021,REC-21010010,1.0,,3.0,,
SP-FK047,SP-FK047.pdf,26/09/2023,REC-23100136,1.0,,4.0,,
SP-FK047,SP-FK047.pdf,05/10/2023,ISS-66101057,,1.0,3.0,,
SP-FK048,SP-FK048.pdf,15/01/2021,REC-21010011,1.0,,1.0,0.0,2.0
SP-FK048,SP-FK048.pdf,23/04/2025,REC-25050071,2.0,,3.0,0.0,2.0
SP-FK048,SP-FK048.pdf,06/05/2025,ISS-68050575,,1.0,2.0,0.0,2.0
SP-FK048,SP-FK048.pdf,17/05/2025,ISS-68050576,,1.0,1.0,0.0,2.0
SP-FK049,SP-FK049.pdf,30/01/2021,REC-21010015,2.0,,2.0,1.0,2.0
SP-FK049,SP-FK049.pdf,24/08/2023,ISS-66080865,,1.0,1.0,1.0,2.0
SP-FK049,SP-FK049.pdf,09/07/2025,ISS-68070817,,1.0,0.0,1.0,2.0
SP-FK049,SP-FK049.pdf,19/03/2026,REC-26030055,5.0,,5.0,1.0,2.0
SP-FK050,SP-FK050.pdf,02/04/2021,REC-21040071,1.0,,1.0,1.0,1.0
SP-FK051,SP-FK051.pdf,16/10/2020,REC-21020030,2.0,,2.0,1.0,4.0
SP-FK051,SP-FK051.pdf,02/04/2021,REC-21040053,4.0,,6.0,1.0,4.0
SP-FK052,SP-FK052.pdf,15/10/2018,REC-21020029,1.0,,1.0,1.0,4.0
SP-FK052,SP-FK052.pdf,02/04/2021,REC-21040068,6.0,,7.0,1.0,4.0
SP-FK052,SP-FK052.pdf,10/01/2022,ISS-65010034,,2.0,5.0,1.0,4.0
SP-FK052,SP-FK052.pdf,13/05/2022,ISS-65050447,,2.0,3.0,1.0,4.0
SP-FK052,SP-FK052.pdf,27/10/2022,ISS-65101101,,2.0,1.0,1.0,4.0
SP-FK052,SP-FK052.pdf,07/10/2024,REC-24100163,6.0,,7.0,1.0,4.0
SP-FK052,SP-FK052.pdf,27/09/2025,ISS-68091115,,2.0,5.0,1.0,4.0
SP-FK052,SP-FK052.pdf,27/03/2026,ISS-69030326,,2.0,3.0,1.0,4.0
SP-FK053,SP-FK053.pdf,15/10/2018,REC-21020029,2.0,,2.0,1.0,4.0
SP-FK054,SP-FK054.pdf,25/05/2019,REC-21030042,3.0,,3.0,0.0,3.0
SP-FK054,SP-FK054.pdf,16/12/2019,ISS-64030287,,1.0,2.0,0.0,3.0
SP-FK054,SP-FK054.pdf,25/02/2021,ISS-64030288,,2.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,02/04/2021,REC-21040071,3.0,,3.0,0.0,3.0
SP-FK054,SP-FK054.pdf,20/05/2021,ISS-64050525,,2.0,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,15/09/2021,ISS-64090874,,1.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,06/01/2022,REC-22010001,3.0,,3.0,0.0,3.0
SP-FK054,SP-FK054.pdf,07/05/2022,REC-22050047,1.0,,4.0,0.0,3.0
SP-FK054,SP-FK054.pdf,27/12/2022,ISS-65121361,,2.0,2.0,0.0,3.0
SP-FK054,SP-FK054.pdf,27/02/2023,ISS-66020264,,1.0,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,13/11/2023,ISS-66111212,,1.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,22/03/2024,REC-24030041,1.0,,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,09/09/2024,ISS-67090986,,1.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,07/10/2024,REC-24100163,1.0,,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,22/10/2024,ISS-67101206,,1.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,01/02/2025,REC-25020010,1.0,,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,03/02/2025,ISS-68020116,,1.0,0.0,0.0,3.0
SP-FK054,SP-FK054.pdf,05/03/2025,REC-25030025,4.0,,4.0,0.0,3.0
SP-FK054,SP-FK054.pdf,06/03/2025,ISS-68030273,,1.0,3.0,0.0,3.0
SP-FK054,SP-FK054.pdf,27/03/2025,ISS-68030343,,1.0,2.0,0.0,3.0
SP-FK054,SP-FK054.pdf,04/04/2025,ISS-68040385,,1.0,1.0,0.0,3.0
SP-FK054,SP-FK054.pdf,19/05/2025,REC-25050084,3.0,,4.0,0.0,3.0
SP-FK054,SP-FK054.pdf,26/05/2025,REC-25050092,2.0,,6.0,0.0,3.0
SP-FK054,SP-FK054.pdf,27/05/2025,ISS-68050615,,1.0,5.0,0.0,3.0
SP-FK054,SP-FK054.pdf,08/01/2026,ISS-69010020,,1.0,4.0,0.0,3.0
SP-FK054,SP-FK054.pdf,10/01/2026,ISS-69010028,,2.0,2.0,0.0,3.0
SP-FK054,SP-FK054.pdf,12/05/2026,ISS-69050466,,1.0,1.0,0.0,3.0
SP-FK055,SP-FK055.pdf,23/04/2021,REC-21040098,4.0,,4.0,2.0,6.0
SP-FK055,SP-FK055.pdf,16/11/2023,ISS-66111222,,1.0,3.0,2.0,6.0
SP-FK055,SP-FK055.pdf,21/12/2023,ISS-66121347,,1.0,2.0,2.0,6.0
SP-FK055,SP-FK055.pdf,20/03/2024,ISS-67030281,,2.0,0.0,2.0,6.0
SP-FK055,SP-FK055.pdf,08/10/2024,REC-24100164,4.0,,4.0,2.0,6.0
SP-FK055,SP-FK055.pdf,27/11/2024,ISS-67111360,,2.0,2.0,2.0,6.0
SP-FK055,SP-FK055.pdf,11/11/2025,ISS-68111304,,1.0,1.0,2.0,6.0
SP-FK055,SP-FK055.pdf,27/07/2026,ISS-69070742,,1.0,0.0,2.0,6.0
SP-FK056,SP-FK056.pdf,02/04/2021,REC-21040071,1.0,,1.0,1.0,2.0
SP-FK056,SP-FK056.pdf,23/04/2021,ISS-64040406,,1.0,0.0,1.0,2.0
SP-FK056,SP-FK056.pdf,29/04/2021,REC-21040099,1.0,,1.0,1.0,2.0
SP-FK056,SP-FK056.pdf,15/09/2021,ISS-64090875,,1.0,0.0,1.0,2.0
SP-FK056,SP-FK056.pdf,06/01/2022,REC-22010001,3.0,,3.0,1.0,2.0
SP-FK056,SP-FK056.pdf,27/02/2023,ISS-66020264,,1.0,2.0,1.0,2.0
SP-FK056,SP-FK056.pdf,13/11/2023,ISS-66111211,,1.0,1.0,1.0,2.0
SP-FK056,SP-FK056.pdf,05/02/2024,ISS-67020119,,1.0,0.0,1.0,2.0
SP-FK056,SP-FK056.pdf,21/06/2024,REC-24060090,1.0,,1.0,1.0,2.0
SP-FK056,SP-FK056.pdf,23/08/2024,ISS-67080903,,1.0,0.0,1.0,2.0
SP-FK056,SP-FK056.pdf,07/10/2024,REC-24100163,3.0,,3.0,1.0,2.0
SP-FK056,SP-FK056.pdf,22/10/2024,ISS-67101206,,1.0,2.0,1.0,2.0
SP-FK056,SP-FK056.pdf,13/12/2024,ISS-67121446,,1.0,1.0,1.0,2.0
SP-FK056,SP-FK056.pdf,15/03/2025,ISS-68060756,,1.0,0.0,1.0,2.0
SP-FK056,SP-FK056.pdf,23/06/2025,REC-25060111,2.0,,2.0,1.0,2.0
SP-FK057,SP-FK057.pdf,02/04/2021,REC-21040070,3.0,,3.0,1.0,4.0
SP-FK057,SP-FK057.pdf,28/04/2021,ISS-64040423,,1.0,2.0,1.0,4.0
SP-FK057,SP-FK057.pdf,15/09/2021,ISS-64090876,,2.0,0.0,1.0,4.0
SP-FK057,SP-FK057.pdf,06/01/2022,REC-22010001,10.0,,10.0,1.0,4.0
SP-FK057,SP-FK057.pdf,06/01/2022,REC-22120172,10.0,,20.0,1.0,4.0
SP-FK057,SP-FK057.pdf,01/04/2022,ISS-65040311,,2.0,18.0,1.0,4.0
SP-FK057,SP-FK057.pdf,01/06/2022,ISS-65060526,,1.0,17.0,1.0,4.0
SP-FK057,SP-FK057.pdf,06/06/2022,ISS-65060547,,1.0,16.0,1.0,4.0
SP-FK057,SP-FK057.pdf,20/08/2022,ISS-65080827,,1.0,15.0,1.0,4.0
SP-FK057,SP-FK057.pdf,11/11/2022,ISS-65111169,,1.0,14.0,1.0,4.0
SP-FK057,SP-FK057.pdf,15/11/2022,ISS-65111185,,1.0,13.0,1.0,4.0
SP-FK057,SP-FK057.pdf,22/11/2022,ISS-65111225,,1.0,12.0,1.0,4.0
SP-FK057,SP-FK057.pdf,22/11/2022,ISS-65111226,,1.0,11.0,1.0,4.0
SP-FK057,SP-FK057.pdf,15/12/2022,ISS-65121324,,1.0,10.0,1.0,4.0
SP-FK057,SP-FK057.pdf,12/01/2023,ISS-66010039,,1.0,9.0,1.0,4.0
SP-FK057,SP-FK057.pdf,29/05/2023,ISS-66050556,,2.0,7.0,1.0,4.0
SP-FK057,SP-FK057.pdf,19/08/2023,ISS-66080837,,1.0,6.0,1.0,4.0
SP-FK057,SP-FK057.pdf,09/07/2024,ISS-68091020,,1.0,5.0,1.0,4.0
SP-FK057,SP-FK057.pdf,30/10/2024,ISS-67101252,,2.0,3.0,1.0,4.0
SP-FK057,SP-FK057.pdf,09/11/2024,ISS-67111295,,1.0,2.0,1.0,4.0
SP-FK057,SP-FK057.pdf,26/11/2024,ISS-67111349,,1.0,1.0,1.0,4.0
SP-FK057,SP-FK057.pdf,23/05/2025,ISS-68050600,,1.0,0.0,1.0,4.0
SP-FK057,SP-FK057.pdf,01/12/2025,REC-25120214,10.0,,10.0,1.0,4.0
SP-FK057,SP-FK057.pdf,01/12/2025,ISS-68121381,,2.0,8.0,1.0,4.0
